urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,352730,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,352790,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,352795,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,354927,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,354961,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,355059,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,355142,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,355179,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,355212,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,357447,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,357486,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,357585,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,357690,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,357724,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,357727,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,360329,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,360363,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,360635,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,360725,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,360739,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,360744,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,362524,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,362558,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,362688,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,362765,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,362778,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,362784,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,364528,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,364562,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,364690,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,364768,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,364784,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,364790,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,366586,0,131072,0,0
